mint,burned,burn_utc,burn_signature,current_raw_owner,current_world_staked,current_beneficial_owner,current_world_staking_wallet,latest_event_utc,latest_signature,quest_user_wallet,quest_staking_wallet,current_stake_deposit_utc,current_stake_deposit_signature,best_known_last_qualifying_quest_utc,best_known_last_qualifying_quest_signature,quest_history_source,deep_history_status
2NWmog1ckHBRRLjtCtkjLxhSziTS8CNAprkFdFqzFnzw,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:09:33Z,3rc2gBpL6MbbT2yLH3Lmefx4aPsyqWKkL4seDMF4cn2xHo29ZtjRo5UaTa26tGQvmPmXKvhCdW5dmd31iP4Jjt2T,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:09:33Z,3rc2gBpL6MbbT2yLH3Lmefx4aPsyqWKkL4seDMF4cn2xHo29ZtjRo5UaTa26tGQvmPmXKvhCdW5dmd31iP4Jjt2T,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
2PRqVaEvuJ8p9QX9bL58hUmLfiNJf7ihChwQZVhfDVuF,0,,,BVEk4Tz91vwEbCL6eMTejE5nxXkAso3mBSwJcbqoB2Vj,1,86ThTZQ2X5TVWzy8GCbgzt9vfJZFkWE27Ns9Vdv2T5f9,BVEk4Tz91vwEbCL6eMTejE5nxXkAso3mBSwJcbqoB2Vj,2022-06-02T21:44:37Z,nF46aajCJSv54uvwZRfKVucKXFabrMWBbTuiVTP5B2KeGocr7mFdcpZJNSPUcxqQpZFiJvgjTyMcnHW2We3B7Gu,86ThTZQ2X5TVWzy8GCbgzt9vfJZFkWE27Ns9Vdv2T5f9,BVEk4Tz91vwEbCL6eMTejE5nxXkAso3mBSwJcbqoB2Vj,2022-06-02T21:44:37Z,nF46aajCJSv54uvwZRfKVucKXFabrMWBbTuiVTP5B2KeGocr7mFdcpZJNSPUcxqQpZFiJvgjTyMcnHW2We3B7Gu,2026-08-29T16:34:58Z,4Nuqkdp9aT4nJeCP967hSU1hPo8aXzRtFYZpHikKKAXrzSP5Qi99AvAG1K7C8BsTp3CKbDNvki6V9u7imfn9cYr2,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
2QH3f4Jb1b8kXq81HhY2uwPxxNMjUfoKeXNfE1iqkivK,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-04-13T04:36:38Z,3DtVrTsLeepSMj3FHkojTB5WYcWuB9gCRRouWfhnjYajrJyzk9zSE1sZg1ouBWxk7cBmyy63unpG7QxbFcpAWYx3,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-04-13T04:36:38Z,3DtVrTsLeepSMj3FHkojTB5WYcWuB9gCRRouWfhnjYajrJyzk9zSE1sZg1ouBWxk7cBmyy63unpG7QxbFcpAWYx3,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
2Qo7mJUcwrrSRrazaPi2FEjy9Ccu161yusfocJTqjxfy,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-17T16:18:28Z,4Fka6qZGFtqV7JR3EjbMTkxBTyenYN3wtuSA4f3X9fg3TZT1De9TLXW3sqrfhj7zVYLMCz7cB1wwiwqnkySfqjhQ,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-17T16:18:28Z,4Fka6qZGFtqV7JR3EjbMTkxBTyenYN3wtuSA4f3X9fg3TZT1De9TLXW3sqrfhj7zVYLMCz7cB1wwiwqnkySfqjhQ,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
2R51rAmtZePEDbP5mAxJkM82NEfWELW7v9WotBHPjoiV,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:48:12Z,4RVXXWd4NHBqRGfMu4TJpwy4ENnEJ5oZwmxGpDWZKGdMAbigVLSAMy6TYezAAxEikNm6YCYXRJLvuchMvnv9TXnj,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:48:12Z,4RVXXWd4NHBqRGfMu4TJpwy4ENnEJ5oZwmxGpDWZKGdMAbigVLSAMy6TYezAAxEikNm6YCYXRJLvuchMvnv9TXnj,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
2RPEf3mbVQGreqTmRr3hXV6Xb4kRR9dFjS5BSesCYNbb,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:34:06Z,bvvGMUmuQ2fZ3fXNhAuNRgbcTaJj6UqdPtCD1dA6rC1ZHot87eCvCmCF5Uv1jXZx77LGZRRMSHsJJnR8nC3eyGw,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:34:06Z,bvvGMUmuQ2fZ3fXNhAuNRgbcTaJj6UqdPtCD1dA6rC1ZHot87eCvCmCF5Uv1jXZx77LGZRRMSHsJJnR8nC3eyGw,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
2S3CNGZKkhupoVX1CUxeqUYNGkrZF3YDWpTtZJZC3WHJ,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-17T16:18:08Z,4A1Zgru9vPXcRF9xuHEN354Nop6wx5Kc7gHe4PC1Y6ieQzyHKdee27eEvgtrAR1wCTokFXSfaB8YmgHLUDgiwQ9X,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-17T16:18:08Z,4A1Zgru9vPXcRF9xuHEN354Nop6wx5Kc7gHe4PC1Y6ieQzyHKdee27eEvgtrAR1wCTokFXSfaB8YmgHLUDgiwQ9X,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
2SvqCd3kuoi572Ep8anvooeDjM4Phnaw9P5m4x2C7p3f,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:13:48Z,32KfJuFdR4mwPp7cawz35ghwh2QCjL7zKhd6hBGHotXCvmnLbLRQh3FXeQ2mniicaAwM2CSEKgDfyJUb8JdyE4bW,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:13:48Z,32KfJuFdR4mwPp7cawz35ghwh2QCjL7zKhd6hBGHotXCvmnLbLRQh3FXeQ2mniicaAwM2CSEKgDfyJUb8JdyE4bW,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
2T3VTzt82bLwy7xkmX9oJ5B4uookaSbZ8swuU3PMf3zD,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-04-13T04:54:44Z,cmohGFUqUCunWEBR5sK82f38wBkFdpLRe94hGiVWXHRvimQ57d4LfVDW1NN9wpkkftLybisEvsjAHQYU4ivNZcf,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-04-13T04:54:44Z,cmohGFUqUCunWEBR5sK82f38wBkFdpLRe94hGiVWXHRvimQ57d4LfVDW1NN9wpkkftLybisEvsjAHQYU4ivNZcf,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
2TDWu2Q63ehkpaVxWBnHhfiQMtLN8YMgKAFUCtU4ENbA,0,,,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,1,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:13:45Z,5Zyo7ErGx5upfHzsw99wbpa2agJKGzKTMwfq17nDVorEC8UcdmwKPCLSnMJdDWcrgCU18itvEvEYnseU79hhf4AX,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-04-15T02:13:45Z,5Zyo7ErGx5upfHzsw99wbpa2agJKGzKTMwfq17nDVorEC8UcdmwKPCLSnMJdDWcrgCU18itvEvEYnseU79hhf4AX,2026-08-31T09:39:48Z,5rqET3n1SkPB9jrcz8yM3KNBt6b2Q925G69tDBYwhL5yd6cLZzD3gSDSSgsbFqwtJkuaCoAvuRNq3eCNaKxhpdWi,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
2TFpLBQe4vk9a37HKcNy5yKBMMhMRTAwoDwCcCo5CnaH,0,,,5ByLqbLYQcBZd5pwTFtDcU9cJXgqMBxnbEbynTdmqDPZ,1,DXaSLA5KS5fCAQvtGorUyUPRD4dVX5tB12zv8QyDUtBL,5ByLqbLYQcBZd5pwTFtDcU9cJXgqMBxnbEbynTdmqDPZ,2025-04-22T10:00:29+00:00,53XdY8uBFquou12asqBFb9Dbm7pjP5sGQAM96TCYDn1M3jTHJMMrpANPKd7PFz5GCDV3JyZLiFXJYaHzNBhyaEVw,DXaSLA5KS5fCAQvtGorUyUPRD4dVX5tB12zv8QyDUtBL,5ByLqbLYQcBZd5pwTFtDcU9cJXgqMBxnbEbynTdmqDPZ,2025-04-22T10:00:29+00:00,53XdY8uBFquou12asqBFb9Dbm7pjP5sGQAM96TCYDn1M3jTHJMMrpANPKd7PFz5GCDV3JyZLiFXJYaHzNBhyaEVw,2026-08-27T12:12:14Z,36BeMmDBLYZkVBpuYpxjRDekbJRsk2MHBpreJqqzCN2vzKzY4QX3U5Jc2RVrGDqjF5KZPR2y3vmZdY4QLsQVP6k8,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
2TXYuKKiyGp3QB6p9Vyc8GKM8EYXKJXFXdepbHWf7ufa,0,,,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,1,8Vpqxxbon9s4Hnk2eMhysjx6XKjHiUgEUAm3MSq9yQv2,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,2025-04-26T14:28:31Z,31E9JTypSyzFUFnaM5C8snFhGxGf19PsnSiGVsV33Tih1Jpu9bNpHeDLSAsZsQxJhcFCQvWeFGMHR8MMYvgTpyEQ,8Vpqxxbon9s4Hnk2eMhysjx6XKjHiUgEUAm3MSq9yQv2,38Bj4DFXhAkDxB6Atj66kdxGZfhZEC3ejRX1HDh1YFKj,2025-04-26T14:28:31Z,31E9JTypSyzFUFnaM5C8snFhGxGf19PsnSiGVsV33Tih1Jpu9bNpHeDLSAsZsQxJhcFCQvWeFGMHR8MMYvgTpyEQ,2026-08-21T19:39:25.000Z,4AT1PFFkyADXcz2QFJi78yrTeP8dAhFkfWJU5JCvpEx2a7pWsAxn14owrdqpvwkTU7bAzxxCYoBijEksgty9W6qe,DUNE_LIVE,LIVE_POST_BASELINE
2UVjiGFCMU96FZvZ8j9iMbXqKHV767EJvmcedh7fcddx,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-07T15:34:10Z,2ZkaHNX6cD5ndrwWGtRozkHbEWPSsWAetzi4RmuJfhCLDqnoyj4e13f4HP647ohyAK2RkK1vRqDsLWmnZvj4GLLC,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-07T15:34:10Z,2ZkaHNX6cD5ndrwWGtRozkHbEWPSsWAetzi4RmuJfhCLDqnoyj4e13f4HP647ohyAK2RkK1vRqDsLWmnZvj4GLLC,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
2Uqc7VbomztJNFwyML2hro96uAJhyNBFctAATaZF8tTo,1,2026-08-24T15:31:42.000Z,4dTQUg4zs1QUbQXrH5H6ctfngozoSNt3STP24n8vzTwqE4TmJ7KUoywWM2UYzVkWJXKTHhEU1hRccRLvGht6Srt4,,0,,,2026-08-24T15:31:42.000Z,4dTQUg4zs1QUbQXrH5H6ctfngozoSNt3STP24n8vzTwqE4TmJ7KUoywWM2UYzVkWJXKTHhEU1hRccRLvGht6Srt4,,,,,,,,
2VYM9teL32oUFQLYP4S4DX4qcKFkQDXDi1P48RQiTdfh,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:21:50Z,3W6js4wH7xuUwsSS4FZ4myJJHxcPmaBLSufi1AKYoXhSqrTBWqDTMbedruSyrCtBtoys9D4N5cBbptmSFuw711ug,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:21:50Z,3W6js4wH7xuUwsSS4FZ4myJJHxcPmaBLSufi1AKYoXhSqrTBWqDTMbedruSyrCtBtoys9D4N5cBbptmSFuw711ug,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
2WW6SenKUVtpMcc3tLApTMDWt3aHCXovPrgaLzRouWWZ,0,,,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,1,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-07T15:33:44Z,KGPChEdpBY6WTqhUxtAaACwJe4kJmiFH6k5R3Ms6SnibP8tfmRCBjmXGTAYrmydpwPDkhpXyQs1aM1bRUtuxxXE,Cwg4F9HnwEKktX662TLjYvUjvZStpQHss9BasJYSaGPj,8TAx5eRzjvYioRmc83vrzWuEzhav63ccEs7ZuzndxddU,2026-02-07T15:33:44Z,KGPChEdpBY6WTqhUxtAaACwJe4kJmiFH6k5R3Ms6SnibP8tfmRCBjmXGTAYrmydpwPDkhpXyQs1aM1bRUtuxxXE,2026-08-28T06:25:53Z,3wyPJbJFHo4Fvu7Und18ezfHzbJFeq5FuiuZQzTTQAzrrC7RmAWXjXmonJge3e898SwmhStEUrJE6grUaYQ74KcV,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
2Wd55u3PZGRqaNy6PvczEjUXkw4bnTm9gZaLTmPk6abm,1,2026-08-24T15:31:42.000Z,38RGhLbf1RuuiUikt2uuPdQJg6f5sqD1ToLTxqQyjXbFG5pi1BCGjMNSjkTTYzY2BwShr9eGvDBnMRZLJi2Z5hQx,,0,,,2026-08-24T15:31:42.000Z,38RGhLbf1RuuiUikt2uuPdQJg6f5sqD1ToLTxqQyjXbFG5pi1BCGjMNSjkTTYzY2BwShr9eGvDBnMRZLJi2Z5hQx,,,,,,,,
2WiPdMF9cYcPn5P8VaFhoFHHiicvuJHX7JxddU2A2jCw,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:31:28Z,NJiQ24Zpk4Wo7LehensvqZUh65nZrVsejNBoD6wwN66LXAdYXVkZpQk4uREagNg6wysC2RT8x4fTtAitbqETANe,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:31:28Z,NJiQ24Zpk4Wo7LehensvqZUh65nZrVsejNBoD6wwN66LXAdYXVkZpQk4uREagNg6wysC2RT8x4fTtAitbqETANe,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
2YitQjwnoMGSuhFz7xfTHux4XdKEN7tjuVTsELDvxZ8j,0,,,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,1,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-07-25T15:01:23Z,2Pb4rHRnpYAnwnxP3x5ELragKzXKebHRTZt9f4QoP2KVGbCAcFcCbB7RpjBggpXrP4crcT1q5K12xFmzXnBGup4j,B1Pv8HZNHGdXC8qTsNGLCJKpnoetE2Y52RyeoJW9pE5Z,DM5YNogviE6YxVESWYG9TaZ9q4qiBLAJmxnA1LQRFMGZ,2025-07-25T15:01:23Z,2Pb4rHRnpYAnwnxP3x5ELragKzXKebHRTZt9f4QoP2KVGbCAcFcCbB7RpjBggpXrP4crcT1q5K12xFmzXnBGup4j,2026-08-31T09:39:48Z,5rqET3n1SkPB9jrcz8yM3KNBt6b2Q925G69tDBYwhL5yd6cLZzD3gSDSSgsbFqwtJkuaCoAvuRNq3eCNaKxhpdWi,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
2Zm3e9daK8CDgpR5AAif13N6kiZgj8nu6T27fZEmLyq5,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:25:01Z,3B9q21KnM1Y8Yvx9RKJ8NkWgBm1ybVX5SxSAvRsmy5XzLxzdNazSpYvL4ZsxLPVFHvLQ11Cv4i21BnaSBTcA3NbZ,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:25:01Z,3B9q21KnM1Y8Yvx9RKJ8NkWgBm1ybVX5SxSAvRsmy5XzLxzdNazSpYvL4ZsxLPVFHvLQ11Cv4i21BnaSBTcA3NbZ,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
2ac6kESKgGLUvgWDQV2H1WUFe88jEjNJMVLBCEQbWzix,0,,,ALWioRV1zqeqLZcL6HdnWBCpRj1eGsoiyDsJxqaATh5L,1,7ZYrmZdkRw6hp3MANNWePNoheqNZJyeCTQFfwQXPzE2v,ALWioRV1zqeqLZcL6HdnWBCpRj1eGsoiyDsJxqaATh5L,2025-04-22T10:04:25+00:00,3xV2R5Hdz1M8jugjgSp3yzcTU4artzt6KzGcW9zG9yh6UvU7Mmk882DXHViDZjistTZH7KCec5bN2GVR8fWy1GUr,7ZYrmZdkRw6hp3MANNWePNoheqNZJyeCTQFfwQXPzE2v,ALWioRV1zqeqLZcL6HdnWBCpRj1eGsoiyDsJxqaATh5L,2025-04-22T10:04:25+00:00,3xV2R5Hdz1M8jugjgSp3yzcTU4artzt6KzGcW9zG9yh6UvU7Mmk882DXHViDZjistTZH7KCec5bN2GVR8fWy1GUr,2026-08-27T12:11:33Z,CGZcRiGwJCA2fBTAEuB5eD25LwsdPtAWvA6SZRJ9DM2xBTpy3s42ZkZgqGjCekTQa4twKYrHnbEQ6KDAX4F6A6K,INDEPENDENT_LIVE,LIVE_POST_CUTOVER
2b11kbrFjWFmcB3B61dcv2CDq5mnTjksAbVT9uvyLCDQ,0,,,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,1,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:16:43Z,4bDxKRNwXSP6AwqPJEsXS8UR7hWmNCruVCiNq3nPTaKD1A6byk11HursQA3YyHfCMir2mvev9cg31XguccnWim6W,FpqrjWJpTNwv1b1nu3Kouzn7KRZeAxcvyXfHgkGFQ9Gd,FYL4LRChq2a6w8PenydNEd1ExoKpBVNpueitXAXanSGy,2025-04-19T15:16:43Z,4bDxKRNwXSP6AwqPJEsXS8UR7hWmNCruVCiNq3nPTaKD1A6byk11HursQA3YyHfCMir2mvev9cg31XguccnWim6W,2026-08-24T04:22:35.000Z,5oK95ozVzmUYxqJmZd7NLGb2U4oYDLVTieQMPA7TJve19iKQ41uaDdvJ8VHYNmcxSnH1A7BK2NrfTFFcJbTUKTey,DUNE_LIVE,LIVE_POST_BASELINE
2bUaX4L6Rcw3wUnupPZndP8xUmsgxC9P2viv8ZYBmujg,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-07-01T14:10:02Z,2Hhic7uBu8HMd9R7HrPgxFyi51b8Ja6iDNWMQgvNDAG4AERBB7K9LLvPGAEjL4zDwTMmr6D7JC685JQYJnGL7yJG,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-07-01T14:10:02Z,2Hhic7uBu8HMd9R7HrPgxFyi51b8Ja6iDNWMQgvNDAG4AERBB7K9LLvPGAEjL4zDwTMmr6D7JC685JQYJnGL7yJG,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
2cwd97MHKFrABDW9iWypRf5DH9Cac6CeamMNWWgxvpH4,0,,,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,1,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:43:00Z,27eDaxVBMqJm1mDgYfnWeQy7nZPrCL34sKmZaEjAmKhR8T53b7oFyZFdHagiix2qqNTqsUk6YBrfW4vEqgPtpvee,7LscpY288mvuC8kBax5KhcxH9BucLs9cCndo2HUi5xWb,BfBqvwoNLVSEvrjukaRUdex72PEF234oY8RogGtqFRZv,2025-12-01T14:43:00Z,27eDaxVBMqJm1mDgYfnWeQy7nZPrCL34sKmZaEjAmKhR8T53b7oFyZFdHagiix2qqNTqsUk6YBrfW4vEqgPtpvee,2026-08-25T07:31:11.000Z,4rtP3LQdxEFrF724Pcfj9eTdaMqDrbmvi11ewwfNYdLQTN1Zi9niu13zAFrmkA5n1V2cgfjmM8vUtzGWXEcmBYKc,DUNE_LIVE,LIVE_POST_BASELINE
