signature,slot,block_time_utc,received_at,tx_success,hero_movements,world_calls,quest_hero_updates,market_sales,source
zih6vc1KNyzWok9gAfAWpDxikeHFVxzxkcLFVgGMeVwcGKmCr64RGUkSvajq65sfwEc6FgJ1gty82ZDwMZ3oJQX,444303272,2026-09-04T17:34:28.000Z,2026-09-04T17:34:30.569Z,1,,,0,,HELIUS_D1_RAW
3W5RPtaq8Co3jH2DBJwcmmkyBuyhwcjytoTAxvcRTnDyrFWD1UhS2qZFuGKLu5C46vP4vZGdNbEyBayyhVuxo4VW,444303745,2026-09-04T17:36:58.000Z,2026-09-04T17:37:00.039Z,1,,,0,,HELIUS_D1_RAW
43tok7GQQ2QkwHVEQ3iUQUZ1wASAnLWYCsnVgvrTmLfdaLUAwX17KrU7vw56Hi9iUnwdWDGtUMYjxrqzcQz95JWL,444303941,2026-09-04T17:38:00.000Z,2026-09-04T17:38:03.097Z,1,,,0,,HELIUS_D1_RAW
5cV7hrzLqvozqJkFmg87JpZx2Ts1X67CdyYvKVtKcRwx2rxSBhhvDEvQMtW4Lz1vMEuaGefnJdiwDupByQZziYJW,444327385,2026-09-04T19:41:21.000Z,2026-09-04T19:41:23.002Z,1,,,0,,HELIUS_D1_RAW
4i2N9MZmaU1RQLV5rENDDMCrYt2iLmfbxTLaL82dPhXyNsZRWckAsigehGNqqJ9Z1s1qPafT1SALVJL6ZLA7VsgF,444327457,2026-09-04T19:41:43.000Z,2026-09-04T19:41:45.394Z,1,,,0,,HELIUS_D1_RAW
2sD3Ej3iskcPviv4XHwiHSHNt9j3oWGEJwsjH9rZQE3Xp56rhP7eEnP3cmb1AFv4uJsDH5kpUReoDAqHXtVwwtHq,444327539,2026-09-04T19:42:09.000Z,2026-09-04T19:42:11.781Z,1,,,0,,HELIUS_D1_RAW
3133iirQpD4mSFtBzTHZ7cMqUg1r26x6DCVkm8uTdPVDafRCUDs4KGWeJ68JCSKcsMFJQqtXBcbz7Xn2HfqpmXxF,444335714,2026-09-04T20:25:04.000Z,2026-09-04T20:25:06.325Z,1,,,0,,HELIUS_D1_RAW
5CEDFbwWNBbj2nsioH6Yfot9Zxg1mADeYV9nE7VMSEBNPDFsE7Gc9dqNtRZVEXcChDQ9HzvzsKMJFH3dr9YWDoEE,444338495,2026-09-04T20:39:35.000Z,2026-09-04T20:39:39.977Z,1,,,0,,HELIUS_D1_RAW
3nn2Pt9nfFAagMfLN6t6MwRdZqpwvjFiaQbr4Czdige1ZnmYmYd7vvdsUXcoEZJVP5DFscdcxyDjQRUcPAHZHAP5,444345039,2026-09-04T21:13:54.000Z,2026-09-04T21:13:56.755Z,1,,QUEST_RESTART,9,,HELIUS_D1_RAW
3hJdLGsvJEA2CzmwsQV79EGUsQu8tJujgNsFAgirDawiYG6LDnEHVjw6Wih7R2grgxuYmdYtsXeFxE8xpZCL7Mtp,444345214,2026-09-04T21:14:49.000Z,2026-09-04T21:14:51.657Z,1,,QUEST_RESTART,11,,HELIUS_D1_RAW
sUkQGUywjmWLyd2LrsnD2nyFcmv7aPJXkoRDZQtZunyLZ8dtcG7Jz8VqpQnyHwfbnaDrWgywXhMajG3bew5wWB3,444368908,2026-09-04T23:19:13.000Z,2026-09-04T23:19:15.367Z,1,,,0,,HELIUS_D1_RAW
4bUyJEAgfLggAQftERSM3F8XohrV4pNRd3Np6xjUS7tpEqirye4UDjGetxmHq1WtNrM2ki694NmhoGtPSYC7mj8r,444369014,2026-09-04T23:19:46.000Z,2026-09-04T23:19:48.248Z,1,,,0,,HELIUS_D1_RAW
3xDrRTWzEPq68CyvZiLkvw7xszmf2YZYy9NyPx2s7jP879EJGECqMEpWFucy2YQHZMiZzFPxqhFBZDkULBp2Lp11,444369192,2026-09-04T23:20:42.000Z,2026-09-04T23:20:44.942Z,1,,,0,,HELIUS_D1_RAW
oZNYQkRV72b48BbSDSmzNxC3ZGTUQfd8xMW1ERF8exXtPcKSXYQhoeoPDT6tMLRmpDD49pZzpBWACVf5sEUaCzM,444369549,2026-09-04T23:22:36.000Z,2026-09-04T23:22:39.629Z,1,,,0,,HELIUS_D1_RAW
3k63RWGwxTGJvLvaVfzNXz1qD6MF2Qb8ZXrErG3zpPxfjC9VREUmJCZv7LrsHTTQFTrPg1iNXcYA7YfoMkn3ygDK,444374718,2026-09-04T23:49:44.000Z,2026-09-04T23:49:46.544Z,1,,,0,,HELIUS_D1_RAW
3hjtDng2LRSa1qk2FtEFnJPyaCxwBGZ4SLr9puccDTTosUnaRjEUh9URx3VGXQyuCcbpkBKRTo1wu678b4XMDafe,444390441,2026-09-05T01:12:07.000Z,2026-09-05T01:12:10.476Z,1,,,0,,HELIUS_D1_RAW
4j8hsWd3wciYKBwu53monZN1K6Eq76L8ZxWwZvwykJ4xDdm765e9ant1J89W6g8bozh5E6HhAKPxrT5edN4vkR7j,444394159,2026-09-05T01:31:38.000Z,2026-09-05T01:31:40.991Z,1,,,0,,HELIUS_D1_RAW
43BF37r8jVNBhf7RayVqowH2VKgWGcJVhHTxN737c3f91tDiVV9t5m7DwguaEbmG3s2NZNCdqS9AAF56Sa3v76vH,444406087,2026-09-05T02:34:14.000Z,2026-09-05T02:34:16.266Z,1,,,0,,HELIUS_D1_RAW
3dSGrh4vmUHxYERwMHC2MTSSSuLB2uaEGKw6p8DPziSXLMLgGGkD4VTsHxXrA34CH2FYi2fRMM9TE1S4RFRihHiq,444409140,2026-09-05T02:50:18.000Z,2026-09-05T02:50:20.758Z,1,,,0,,HELIUS_D1_RAW
5Nn68zpStmn6FyTJjxNMpYrd3WhCPSAWi9kvdxVxu13pfKPdY4g5UbSQNJQTcukWp4ds2oBjnATeBpe5SpEoYjzW,444409287,2026-09-05T02:51:04.000Z,2026-09-05T02:51:06.512Z,1,,,0,,HELIUS_D1_RAW
2EdacFUUZWcEkSLVHPCX3U2LRJjsAELDp6F94iKqC8v6Z5J5Rc1RZgTePBFv42Zj3Gx7eAhGda2m6XvaSqQm3D2k,444409571,2026-09-05T02:52:34.000Z,2026-09-05T02:52:36.281Z,1,,,0,,HELIUS_D1_RAW
49h5nWFxXcgPdYJxKpBkmdjPYxYjwJk4YWgj9ftSpSqbTGfKu8G1t2PRQtvW9QjTxXDzeA2WAMzkvhKaNgVzviHC,444409695,2026-09-05T02:53:14.000Z,2026-09-05T02:53:16.487Z,1,,,0,,HELIUS_D1_RAW
KtFs8VfmGrhEfMmkJ3yjMEAHAVETvkYYjUBGEJvrRY8scYoCxmHohHFspaTbtVk6yL7gCJDMhSDRuVRpsSyjm1o,444409748,2026-09-05T02:53:30.000Z,2026-09-05T02:53:33.393Z,1,,,0,,HELIUS_D1_RAW
64UjidjCx9pJvJ56BM8pVYmNoPnQd2U7gyXGkgVR14VVrEC44aWyGcyRTtpEHXz4iknGorJ8k4JiXx1D23Cjrzyt,444409806,2026-09-05T02:53:48.000Z,2026-09-05T02:53:50.913Z,1,,,0,,HELIUS_D1_RAW
2GK3JvRWs5pcPxVGKxYV1iadkMdsxwGAPZkM965sbt9GabEuGoQfVJi53xU6vYKbCEJUgsPYdnbSKH6Ez8D8aEbf,444410003,2026-09-05T02:54:50.000Z,2026-09-05T02:54:52.568Z,1,,,0,,HELIUS_D1_RAW
61CP3BGTCQvkLLDw8rvsF7xQ8RVQGnYR2j8Svf5uJASrRzUoYKwWywEdpDpYcT5yau2cAbJQdFGqAU7w8v1WjUPc,444410056,2026-09-05T02:55:06.000Z,2026-09-05T02:55:08.637Z,1,,,0,,HELIUS_D1_RAW
smhqYeGxL1Xcev83frEP6hpNAiVX8FzATHAFNGmL7Bz5WL7cRvUMkwtwioAWBcMgsNH3CoVh4fcjTFdXdhxirUu,444421916,2026-09-05T03:57:19.000Z,2026-09-05T03:57:21.780Z,1,,,0,,HELIUS_D1_RAW
5SpyymBdpDpDTAsgn3BEnk8rXtynaXseMaE5bBGGhi6ZgLEpCgbrPR9KD9S4dgdPJ3fukXshqk91pGJyAUzKmNn2,444486050,2026-09-05T09:33:50.000Z,2026-09-05T09:33:52.333Z,1,,,0,,HELIUS_D1_RAW
4xBeLxJPTVJi8ypqyP4jdJkzBmcH7H9K8BuQtYpcaCRLG5Bgq62Wb2NMXQADstw1pcmnAcWR5q4LhydzPeqZe4aZ,444486060,2026-09-05T09:33:53.000Z,2026-09-05T09:33:55.008Z,1,,,0,,HELIUS_D1_RAW
5c5R6TnXyXhfVhpEHh8nLQdZTyywaNgTLsU32Vm4K8t2LyJt7kxvtDidHEdJuwjZrCUL8J6Fy8SH22nhWnksdqkg,444486064,2026-09-05T09:33:54.000Z,2026-09-05T09:33:56.626Z,1,,,0,,HELIUS_D1_RAW
3541JzfKfv8hVD3VqiKFZeWJXDiGKsJvMxwv3uHfgGNUiRivo3an5isJHfJS9UfNycowreBFdqNZ8FH5AHPjxrak,444486068,2026-09-05T09:33:55.000Z,2026-09-05T09:33:57.606Z,1,,,0,,HELIUS_D1_RAW
5pDi7DLVSrtbvEDF4eXLth8pVAgew61hgTR1mmNzEbTq6nfR9KWYadth6K9TzsviDZnSReLRUx6HbFmPTNbGC52G,444486689,2026-09-05T09:37:09.000Z,2026-09-05T09:37:10.797Z,1,,QUEST_RESTART,5,,HELIUS_D1_RAW
4dtzhySTTmjvkBZHDVPtSzH9gugR5QmLzoiuEYfx6pZCByAuxxcnfkAyh8NLRLA4EHfwYCpBRrpdMWxFwNPaatCc,444486698,2026-09-05T09:37:12.000Z,2026-09-05T09:37:13.702Z,1,,QUEST_RESTART,5,,HELIUS_D1_RAW
BfMqFKdLYVmQjJsLniJgVTFjtUJnfoBSJEgjxa5a66pn445pjSkJ4cEJ9FiLLi7LcwiqkFf2jakbrs5oqVZhaWB,444486766,2026-09-05T09:37:33.000Z,2026-09-05T09:37:35.551Z,1,,,0,,HELIUS_D1_RAW
4wJZJZvCAuWhGFg1MQCap9DAdEWQkJyMvY4womNBaaf4xWLokSzSp94uUthuJNjtSUzHRK3qH1kjhHJGowjUs2tP,444486772,2026-09-05T09:37:35.000Z,2026-09-05T09:37:37.726Z,1,,,0,,HELIUS_D1_RAW
4CiEwgB7FGzRHLvXUFEHsaiFBAEANe92tzd9k8NoMKb59RY578cX1k9CBL66n8K67ZDzPtPQdC53oiCri55eEX2y,444524931,2026-09-05T12:57:34.000Z,2026-09-05T12:57:35.699Z,1,,,0,,HELIUS_D1_RAW
5GzrrHvcGd2qR4zRwAp5x82RSM3SJcpoPxv7aQsNBGzxj57RbyXeu6freoFbmz3gZFYWJ16GTArtAgNf9hnyqJoH,444535941,2026-09-05T13:55:31.000Z,2026-09-05T13:55:32.598Z,1,,,0,,HELIUS_D1_RAW
49evQudaWEtn9imui8ExYXmfGenfDgqneBXuY1imiuye6QAj4p7HurSkmJeWD7pktCqsuF6DTrFCtn7zpvshhciN,444536673,2026-09-05T13:59:23.000Z,2026-09-05T13:59:25.258Z,1,,,0,,HELIUS_D1_RAW
9h6vyiJXUAzScEXdL9MpXjBf24Tys3uFKgobyqwhgEpTCrCiVeeRtCxPPZhS6c6tLEzqmaNNCoj2bkfAyoQPNqN,444536673,2026-09-05T13:59:23.000Z,2026-09-05T13:59:25.268Z,1,,,0,,HELIUS_D1_RAW
5H6PtZ8WKGgsrjx6697x7yf9v5Q42pEe7tfKqEvB2QRh2XfL7SzsnJUyH2Y6WPqUELGJAh7r7CCDTeQswijLtxMN,444536675,2026-09-05T13:59:23.000Z,2026-09-05T13:59:26.470Z,1,,,0,,HELIUS_D1_RAW
5w3tcdaycpUXicvPDYn964rrg75SZxiA8H1kDq1kZZ2s3BpgpcfC1RCSGCDM1ELCjaGRhxQTGUHecXrCjhn9hANe,444536675,2026-09-05T13:59:23.000Z,2026-09-05T13:59:26.391Z,1,,,0,,HELIUS_D1_RAW
2VxxUziQhHpAWkcP1hXZJKNUmiQqUHtBbxfpt3r69wpC5j19u4R6QuoXhCBQ9rDikf7AxVpNDtbCZejNtabKZ24T,444536677,2026-09-05T13:59:24.000Z,2026-09-05T13:59:27.145Z,1,,,0,,HELIUS_D1_RAW
5gLP38eihztzsoC2Mag3bp6E65ifVdu4mDayf3kXtbdTrvmngvSefUfiy1KhE9PWQQDz68hmCn6baLpGgC9SzT3o,444536677,2026-09-05T13:59:24.000Z,2026-09-05T13:59:27.144Z,1,,,0,,HELIUS_D1_RAW
4m1UMpDPLxUJhMfS2Zif9aezrVbp6BZxvqi8hJpNg18kiniTnTyDaQbg9fdTvHqm6guhKSYNZeGpdyrYkZHhA5Td,444536678,2026-09-05T13:59:24.000Z,2026-09-05T13:59:27.074Z,1,,,0,,HELIUS_D1_RAW
27pMaPMffNVBBRAUSvLsmoJRHSLEqPk2gdGAXfMdvUdSYmkrwHW9HmsshZaWQVhPFrxU4mmJXekoiFxWunD9qm1R,444544657,2026-09-05T14:41:15.000Z,2026-09-05T14:41:17.635Z,1,,,0,,HELIUS_D1_RAW
fs5hYyZxkPoP3rTBgRVexUSGvxQNPdv5yh42C9JMnYF21C1XEz76eo4Pe4SD4NaKHYM1MT1et9usqXQMPBziX5q,444560601,2026-09-05T16:05:09.000Z,2026-09-05T16:05:11.859Z,1,,,0,,HELIUS_D1_RAW
4Cfad51MNMzM7boX9rFRbFfCAE1cJXkE9rXqRiHQ2pvM6S6UBakhAJdv1V5JWiWwTXukRC8L3aB1pSYUXUyk7uFh,444584933,2026-09-05T18:13:22.000Z,2026-09-05T18:13:24.531Z,1,,QUEST_RESTART,14,,HELIUS_D1_RAW
633JomSkPGoRkweE9PXXNAbpBDsD157pf23etmo7kDuY4wv5YACMsPMPFv7xVxZ62KeQCe3hAU5hRARsr2x4sjzJ,444594290,2026-09-05T19:02:32.000Z,2026-09-05T19:02:34.439Z,1,,,0,,HELIUS_D1_RAW
46uQ499qZkW7tt5PVNQuhXbf5ZHNbAMrZnWuDe7yCdGei9JnE3t63NNfFMU2bCrKNYJYHbUrvhCJmJy1nqQonc2V,444608087,2026-09-05T20:14:58.000Z,2026-09-05T20:14:59.963Z,1,,,0,,HELIUS_D1_RAW
zwNHxpn1fXNdZKujjqbgsdogwBYbQZt3paQdUQ2t6dPTu8B9moHzKoZ5AJcKA58nCyMdyvPkkb7qJ1UP7XwSBmg,444616157,2026-09-05T20:57:25.000Z,2026-09-05T20:57:30.117Z,1,,,0,,HELIUS_D1_RAW
62veQ7yitRuJVxmPWXytnz5Xfs4XFV2Upzc5YR9JmGYMYg6ydxpy59DoDMtKMPVqC3HM3nGsRBfqjhpJcWUZk3wd,444616216,2026-09-05T20:57:43.000Z,2026-09-05T20:57:45.603Z,1,,,0,,HELIUS_D1_RAW
2KEyusfNv2qC32ouhbRrFcRnMe5s8TjQauuHpoEow5w3ssaP13wYMiALK3hGRz9woKAvChhNCS4Kcz2rhtj17mw,444616253,2026-09-05T20:57:55.000Z,2026-09-05T20:57:57.023Z,1,,,0,,HELIUS_D1_RAW
4WPYQF34qZ5VHoMVAKrByi2pc7zPVbaUbJ3BARTY1i3bU2C14oTPdCYPqs2cupEPB3P5TeR6ofEubbaZ2BEMiUoF,444616297,2026-09-05T20:58:08.000Z,2026-09-05T20:58:11.032Z,1,,,0,,HELIUS_D1_RAW
4kPbHSoKSRWfGtuoo24NsxmEdt8EqcW6qdMkEttbqNxuBTHW43nfkTAr3xdNGUHnrJA44vK5YNbSyHd2djhAUQoX,444616343,2026-09-05T20:58:23.000Z,2026-09-05T20:58:26.840Z,1,,,0,,HELIUS_D1_RAW
2TBG3zcgc5LJJh4oPwwxFw69cgqG7b7B8GnVbxqVbLd9F1JJw3W3hGVPUyVGAgSL62KcKYunLnefUMtDvNAm1QfF,444616412,2026-09-05T20:58:45.000Z,2026-09-05T20:58:47.724Z,1,,,0,,HELIUS_D1_RAW
CE3VUPmCgeDmUx8kbw14rHjqwkmqr4rtV8hccJrbdaJ3W95G1MeFRc1dzVUMKG9MaJWe32vGdVuixnatg4sLbv7,444616574,2026-09-05T20:59:36.000Z,2026-09-05T20:59:39.481Z,1,,,0,,HELIUS_D1_RAW
616p3VS8dqsENfJtcAR2DKG9sakccuJ3g3dejxpEG1ryauWzL1sn9qCUHZBw8k22AUNSX2UtD7VbCLC6gFChVmTz,444616646,2026-09-05T20:59:58.000Z,2026-09-05T21:00:00.329Z,1,,,0,,HELIUS_D1_RAW
CvYu7FjsNEYHRoPAdn1jm4BQn68Vxywjj2JaWqjAbFMVsJmnmRRBavczCiBP4RCp7SyQJsFd8qVsRZ8aEjnony9,444624722,2026-09-05T21:42:21.000Z,2026-09-05T21:42:23.531Z,1,,,0,,HELIUS_D1_RAW
osnGnrMxgD4zgDyM7aM65LiztgqRdLQSKYBAp4bW7Yohfvj5mNGh2Fdp6jJ9gEfM4ouF3CYefkaPvV6RWVPj4bz,444624746,2026-09-05T21:42:29.000Z,2026-09-05T21:42:30.868Z,1,,,0,,HELIUS_D1_RAW
4M65YhiKGBzR1ZUdtpGcTFkbu2hkv3gnMcoSw92g29DfMmbH7Sefb4Y6r7c4KvdA835R2Xo2Vy8qpmEbTVjD8veP,444624767,2026-09-05T21:42:35.000Z,2026-09-05T21:42:37.907Z,1,,,0,,HELIUS_D1_RAW
5xLbGKM7AzD4hyWjzz7UUrXKMfCBw3pBsDBMrAoZq1Jc1MbGHatQcTLdeuffSQwKXiunMmumQT91HZYjbqvmiLma,444624789,2026-09-05T21:42:42.000Z,2026-09-05T21:42:44.790Z,1,,,0,,HELIUS_D1_RAW
5JNuuwUZZnxJjvtsuM4uRnDMA1is9Q1PieBubSViCtDk8Myjq7R7AWiLfn1yHgjMoVeHePyF8gwe4GbecPhGMFXy,444624810,2026-09-05T21:42:49.000Z,2026-09-05T21:42:53.669Z,1,,,0,,HELIUS_D1_RAW
WvCyhomVo5Tedr61DsE4T4TGpBYguGAhfw1JKK5VYtqLL2njSyakMJ1ixxk88CLZE6dP8946MAu7vxg7jnBzuM4,444625251,2026-09-05T21:45:10.000Z,2026-09-05T21:45:12.604Z,1,,,0,,HELIUS_D1_RAW
uHKA4wz61qAQXv4mQFoZKFjQQtmxkYtUGqzei7Ty5ejTfKN8rEGFtuLD65bQLmZVEz824m9Cfhn1YiAmcKtjk6R,444625270,2026-09-05T21:45:16.000Z,2026-09-05T21:45:19.718Z,1,,,0,,HELIUS_D1_RAW
4TKgzoaWXdzaNJz4H4bsWJrxDuPFPSwjvgU7Esre7P9mtr6U9nWsRRFJA3ppHaVA6qS2brG6ymEXuJNvPNQceEez,444630104,2026-09-05T22:10:37.000Z,2026-09-05T22:10:39.716Z,1,,QUEST_RESTART,81,,HELIUS_D1_RAW
2TRmsGSYNAA1sXTx2AZe8DyAKd1XVj1X5wwEMvMGixjJdqDPn6NZtK1Gr1eahv4fCTUjG9Bv1Mz17SqryHAmoArR,444660669,2026-09-06T00:51:12.000Z,2026-09-06T00:51:14.203Z,1,,,0,,HELIUS_D1_RAW
2uHNpMAoi1ZBJcAH4vP6jQJ4GJqtTcjATixd7oN78Wh1d4RQ3e6CeYKwC8iQW3sirG7HU7m3CFCCyeJ42WBJmQbi,444661357,2026-09-06T00:54:48.000Z,2026-09-06T00:54:50.673Z,1,,,0,,HELIUS_D1_RAW
2EXFXxyDjRwb3AfHZhhZpcZFmjSDDNXXSkAAMNUr7tHePjJPftGu7uDnbbvNNTobgmmZCFXtBMNFsTCzKQ5ewxhy,444662277,2026-09-06T00:59:40.000Z,2026-09-06T00:59:42.637Z,1,,,0,,HELIUS_D1_RAW
UsH76fYLR1wKFwriZ6ueCPYtL2rqSTNHbVGABCbce6ToBkEtBT4Aq95bLRKo5GidaigTjwAVMZxzikyv6xmJSXn,444671597,2026-09-06T01:48:56.000Z,2026-09-06T01:49:00.686Z,1,,,0,,HELIUS_D1_RAW
3EKqMUGAQdygXMengfonPkzGxwqGAqcTTZBWLTYS83ncm64PVeAZnbe7fiyXRydbFKiN5hv7qbjf1Cfm7xPwqFHK,444678626,2026-09-06T02:25:54.000Z,2026-09-06T02:25:56.171Z,1,,,0,,HELIUS_D1_RAW
221S8kExP2nq77SBv8pUR5PyEeSxA8Bkwb4MJvk9QchAE6nyzZtFTes3rhKZRoUCvGtBu7JmjaSmoosapvcXRi5W,444681902,2026-09-06T02:43:15.000Z,2026-09-06T02:43:18.309Z,1,,QUEST_RESTART,4,,HELIUS_D1_RAW
Hwezn9BPMVqYVnmLtjXnE84yLubx9cnmsSABGmYP4ZK8n5JJwXQP9gnDunNb2kQHZ9WWvZLiqupm56z8mU6vkzM,444683239,2026-09-06T02:50:16.000Z,2026-09-06T02:50:19.957Z,1,,,0,,HELIUS_D1_RAW
5RfkuHbcQPbzit9F6BuFiR2i3drJff47cNJ8P7LnBVb6wU3k9PXN9maaPrhsmQxStvDu2xUSzYpk58eCqWjAuWHf,444683496,2026-09-06T02:51:39.000Z,2026-09-06T02:51:43.896Z,1,,,0,,HELIUS_D1_RAW
3ZbLPspfabQZRDfEmTZcSNJkRXq1qdoVSYkKCcVtCPUCBVfKZwWbyXqU8vM22WWPPi67DzLcyckCPb16vBRFyLb8,444683760,2026-09-06T02:53:03.000Z,2026-09-06T02:53:07.562Z,1,,,0,,HELIUS_D1_RAW
5pRbTsBhgNrSH44tW6kCYEZeVKgqpMU9EJnkCKXmtTKG8QyWjMg3adSUEpRKnWGHBRngjwcUQqQ67K9feYiDFV6d,444683798,2026-09-06T02:53:15.000Z,2026-09-06T02:53:17.647Z,1,,,0,,HELIUS_D1_RAW
S1veVwXySWTtXP9QTSKfEXmjSmrfYWmBMFEDoJW2mVguYQR4NmUpW9xkUaDbgTy159dzeqemDugD47xF6HgaMsD,444683834,2026-09-06T02:53:26.000Z,2026-09-06T02:53:28.787Z,1,,,0,,HELIUS_D1_RAW
NgGaUgiVhxNB5utC3cEkqRfXRdkRGq4urrw3rxpkstXnkaJzu1fieo2r7tvmxZwtLDC8qgPKYmSZPn3yLfuW2ow,444683920,2026-09-06T02:53:52.000Z,2026-09-06T02:53:55.535Z,1,,,0,,HELIUS_D1_RAW
2xf4Zb872YQ2PfcH4R87McVWnYAh9CEz1vFnHUWM7QJeDiXPhQG2nPyrahJjVQPfy7jhgAppHoQ4Lx3ekWYk2DQe,444683955,2026-09-06T02:54:03.000Z,2026-09-06T02:54:05.966Z,1,,,0,,HELIUS_D1_RAW
gRSzqpnbS6FcyPjwycXChAhosabveHYey3sszr3CfNF6QC5mimQbzViuHu5CxgrExEiHsdHodceRqDTjsmeWCjU,444684011,2026-09-06T02:54:20.000Z,2026-09-06T02:54:22.576Z,1,,,0,,HELIUS_D1_RAW
3QnPzMSvWLMzLRpCmK7KMJNGm14jRSX5KbDcYsiQ7cagh1qmcASNCcNuTfX7vxe9YmybySQdDinqdjJYYHHPUL6d,444693758,2026-09-06T03:45:54.000Z,2026-09-06T03:45:56.423Z,1,,,0,,HELIUS_D1_RAW
2QBUALttFCFwRBypFW7vP25x9grcphyNwqpGjuWuZuTLa9bH8dXW7seMs3pjUHKRfRf5hJccFQavfEfuznLML7ng,444693759,2026-09-06T03:45:54.000Z,2026-09-06T03:45:57.347Z,1,,,0,,HELIUS_D1_RAW
3MfeNQRhrpTk3qNAnJebe9avvMAZyCrbcHP9JyN7nbYgNHzCdwyT1xxx8ULVD2AbHC6z3k4Mkxndm1U9KPycwfod,444700061,2026-09-06T04:19:04.000Z,2026-09-06T04:19:06.098Z,1,,,0,,HELIUS_D1_RAW
3F6zsnr6wC5nfDP7fDaARFTPzYoQHVm2V9PEfMbaUMAwJrzpY3XWUgJNkeF5c2oq8bAfqrhh3EpvDbQEvPCeA9ZN,444704759,2026-09-06T04:43:49.000Z,2026-09-06T04:43:50.894Z,1,,,0,,HELIUS_D1_RAW
4MuKQFyzuhKwe18tYwjPxC5udEy43Bghu9iD8x4f56jMMEhXmGoZxadT9qhXs8jNKoYVwaXEpZjKcGFadPxCPHHc,444704761,2026-09-06T04:43:49.000Z,2026-09-06T04:43:51.472Z,1,,,0,,HELIUS_D1_RAW
5Jp8tCtrEks43a3hhDGeiCHMemaWY7HizRgpuqXfpXwepmXPXqWf72J7RdbVAnhohye643ogtX2Qe4GBWtsfZDa3,444704763,2026-09-06T04:43:50.000Z,2026-09-06T04:43:52.203Z,1,,,0,,HELIUS_D1_RAW
5UtZUGm3iXMrBSU2DR4HSXsFj43yi5WiYMovUP3vyPuNC9eVEnmSf3KW1rGQYrojv5R8Xq9fq9Cf8BkFcH4yfwon,444704764,2026-09-06T04:43:50.000Z,2026-09-06T04:43:53.178Z,1,,,0,,HELIUS_D1_RAW
7QoGx58uoSew6cLrRrtNSxy2p6E9ofyCTJgzG2SKrfA9GJMV2Dh5ovRjTjQrMZajE7cD7fTnSZdoUXbW7o9Xjvg,444714427,2026-09-06T05:35:02.000Z,2026-09-06T05:35:04.898Z,1,,,0,,HELIUS_D1_RAW
2eB4ZGfJg2yzdkWmNgwrZ3nukD1PsYB6BvJvymCUV4DBRJwEHoKGCsFvbvoEmeuTd2WFfasM1r1TvbHQzrET1aDj,444714431,2026-09-06T05:35:03.000Z,2026-09-06T05:35:06.067Z,1,,,0,,HELIUS_D1_RAW
wJN26ShJNRG1VTwTjJgcnYWSq5dfD6gjGnieHE13dTY92B1J7F96oJaNYvA9NQw2v3hwps5ZCJw3jRYHa1zVhdB,444714439,2026-09-06T05:35:06.000Z,2026-09-06T05:35:08.368Z,1,,,0,,HELIUS_D1_RAW
4Md96oLACHPH3zuDaSczHghi4Kq24rvh8vp7cVQdr13iH2L9NNHqytxcvhNBD7BhY6Kj5VP8UvNpaQHSvrj4KhQj,444714441,2026-09-06T05:35:07.000Z,2026-09-06T05:35:10.045Z,1,,,0,,HELIUS_D1_RAW
R7X1ZAzXWqqLfWmZv7CpGjs2ogUnsGmSBkgyTPuqMiXdGSi7bUt5YSBeyRCKN2Bef7NpYQAJD9kD5zbTKnuXw9C,444714443,2026-09-06T05:35:07.000Z,2026-09-06T05:35:10.061Z,1,,,0,,HELIUS_D1_RAW
2b4p27YpvEkGsiXTAcSGWk3PKQdYmmzWiu6ffwsFZxEmvWL4fdVbcXjXGunEZSa7NVg3XhaVaF6gRbnUeT4UNri2,444714445,2026-09-06T05:35:08.000Z,2026-09-06T05:35:10.193Z,1,,,0,,HELIUS_D1_RAW
3bcMtmjG6Pg5avt1k3PxGhNoRUa1zHuCyogoYoaa6LrZcz9Ay18D4pnJuE6KMrnpdxbHFXAgxyv5WGf7QatP28bu,444714454,2026-09-06T05:35:10.000Z,2026-09-06T05:35:12.767Z,1,,,0,,HELIUS_D1_RAW
5qPoWC1hu8cKQj5GoqK8jy7Q5vktGuwvb7BwtBbCKT9iS4Qoy1rogxj15Wv49H8WkvutcSTzgtyzPACQhHWFZhe1,444714456,2026-09-06T05:35:11.000Z,2026-09-06T05:35:13.265Z,1,,,0,,HELIUS_D1_RAW
3uaFSx6wiKnVQy1hT9wwUQuV4GdCaRL7c7PKdKmStipxvgjRUSExJc9jBHQ4NEePTqgSrKjwxjnj64Ly5C7pd75x,444714464,2026-09-06T05:35:13.000Z,2026-09-06T05:35:16.717Z,1,,,0,,HELIUS_D1_RAW
27S4mEWcQRinYsTZzoMuQ4wtLmyTJhN6NMEkxuoCiMs4onDifM6En3fKLWrKP45b23AuNw5558VAeUwPDWLGKWTv,444714469,2026-09-06T05:35:15.000Z,2026-09-06T05:35:17.774Z,1,,,0,,HELIUS_D1_RAW
LrEkU3uNpQnmQj4MNdq2f2kcLwYiTfMjFjSEmrxL3mkopsyjf4Bd1rGV115g7Nrts9nQR2inbf2fQUJ7Jupf5NH,444714476,2026-09-06T05:35:17.000Z,2026-09-06T05:35:20.036Z,1,,,0,,HELIUS_D1_RAW
